"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.612785420E-1,9.663115501E0,-1.028913707E-1,-1.049850956E-1,9.664233529E0
6.637020310E-1,9.672686577E0,-7.896314561E-2,-9.780662507E-2,9.673503343E0
6.661257290E-1,9.684650421E0,-1.076770201E-1,-1.025922745E-1,9.685792342E0
6.685492710E-1,9.713364601E0,-1.172483116E-1,-1.025922745E-1,9.714613951E0
6.709717190E-1,9.687043190E0,-1.052841991E-1,-1.001994461E-1,9.688133487E0
6.733944270E-1,9.677472115E0,-1.172483116E-1,-9.062815458E-2,9.678606674E0
6.758177090E-1,9.670293808E0,-1.124626622E-1,-8.344969153E-2,9.671307773E0
6.782416670E-1,9.679864883E0,-9.571290761E-2,-1.049850956E-1,9.680907343E0
6.806647400E-1,9.682257652E0,-1.052841991E-1,-1.073779166E-1,9.683425428E0
6.830882810E-1,9.672686577E0,-1.268195957E-1,-9.302098304E-2,9.673965150E0
6.855114590E-1,9.675079346E0,-1.316052526E-1,-9.780662507E-2,9.676468696E0
6.879347400E-1,9.689435959E0,-9.332008660E-2,-9.302098304E-2,9.690331818E0
6.903577090E-1,9.703793526E0,-1.172483116E-1,-9.780662507E-2,9.704994698E0
6.927811980E-1,9.665508270E0,-1.292124242E-1,-9.541380405E-2,9.666842802E0
6.952045840E-1,9.655936241E0,-9.810572863E-2,-9.780662507E-2,9.656929924E0
6.976278130E-1,9.677472115E0,-1.244267747E-1,-9.302098304E-2,9.678718999E0
7.000511460E-1,9.682257652E0,-1.004985496E-1,-7.627122104E-2,9.683079598E0
7.024748440E-1,9.677472115E0,-9.571290761E-2,-1.049850956E-1,9.678514832E0
7.048979690E-1,9.665508270E0,-1.196411327E-1,-8.344969153E-2,9.666608918E0
7.073216670E-1,9.689435959E0,-1.268195957E-1,-8.823533356E-2,9.690667567E0
7.097451560E-1,9.675079346E0,-1.268195957E-1,-1.169492081E-1,9.676617212E0
7.121681250E-1,9.658329964E0,-1.148554832E-1,-9.062815458E-2,9.659438024E0
7.145909380E-1,9.670293808E0,-1.411765367E-1,-9.541380405E-2,9.671794918E0
