"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.773336110E-1,-9.990034252E-2,-0.000000000E0,9.847362518E0,9.847869244E0
5.797577770E-1,-1.094716340E-1,9.571290575E-3,9.842576981E0,9.843190401E0
5.821817360E-1,-1.166501045E-1,1.196411345E-2,9.837791443E0,9.838490273E0
5.846049650E-1,-1.166501045E-1,-0.000000000E0,9.833005905E0,9.833697798E0
5.870283500E-1,-1.118644550E-1,-4.785645287E-3,9.852148056E0,9.852784270E0
5.894515270E-1,-1.238285750E-1,-2.392822644E-3,9.830613136E0,9.831393283E0
5.918742880E-1,-1.238285750E-1,1.435693540E-2,9.842576981E0,9.843366358E0
5.942974130E-1,-1.118644550E-1,4.785645287E-3,9.844969749E0,9.845606428E0
5.967200690E-1,-1.094716340E-1,2.632104978E-2,9.868897438E0,9.869539679E0
5.991433500E-1,-1.070788130E-1,1.196411345E-2,9.844969749E0,9.845559323E0
6.015660060E-1,-1.238285750E-1,-0.000000000E0,9.861719131E0,9.862496527E0
6.039890270E-1,-1.190429255E-1,1.435693540E-2,9.866504669E0,9.867233236E0
6.064124650E-1,-9.990034252E-2,2.392822690E-2,9.859326363E0,9.859861508E0
6.088362670E-1,-8.315058798E-2,9.571290575E-3,9.871291161E0,9.871646003E0
6.112600170E-1,-1.094716340E-1,3.349951655E-2,9.856933594E0,9.857598396E0
6.136834020E-1,-1.262213886E-1,1.435693540E-2,9.864111900E0,9.864929880E0
6.161065790E-1,-1.166501045E-1,-1.196411345E-2,9.844969749E0,9.845668071E0
6.185297040E-1,-1.214357466E-1,2.392822644E-3,9.842576981E0,9.843326368E0
6.209528290E-1,-1.214357466E-1,7.178467698E-3,9.844969749E0,9.845721281E0
6.233763190E-1,-1.166501045E-1,7.178467698E-3,9.842576981E0,9.843270818E0
6.257993920E-1,-1.238285750E-1,-2.392822690E-2,9.835398674E0,9.836207254E0
6.282225690E-1,-1.262213886E-1,-2.392822690E-2,9.828220367E0,9.829059975E0
6.306461110E-1,-1.118644550E-1,2.392822644E-3,9.830613136E0,9.831249871E0
6.330693920E-1,-1.477568001E-1,1.196411345E-2,9.842576981E0,9.843693252E0
6.354919440E-1,-1.333998591E-1,9.571290575E-3,9.842576981E0,9.843485600E0
6.379152250E-1,-1.022931710E-1,-0.000000000E0,9.830613136E0,9.831145331E0
6.403376210E-1,-1.070788130E-1,9.571290575E-3,9.847362518E0,9.847949332E0
6.427601730E-1,-1.046859920E-1,3.110669367E-2,9.847362518E0,9.847968082E0
6.451827770E-1,-1.238285750E-1,7.178467698E-3,9.854540825E0,9.855321401E0
6.476063190E-1,-1.310070455E-1,-1.196411345E-2,9.842576981E0,9.843456080E0
6.500297560E-1,-9.750752151E-2,4.785645287E-3,9.847362518E0,9.847846424E0
6.524534540E-1,-1.238285750E-1,1.196411345E-2,9.844969749E0,9.845755737E0
6.548768920E-1,-1.190429255E-1,2.153540403E-2,9.854540825E0,9.855283348E0
6.573003290E-1,-1.190429255E-1,2.632104978E-2,9.842576981E0,9.843332039E0
6.597236110E-1,-8.315058798E-2,7.178467698E-3,9.842576981E0,9.842930822E0
6.621460060E-1,-1.118644550E-1,7.178467698E-3,9.861719131E0,9.862356180E0
6.645689750E-1,-1.310070455E-1,1.674975827E-2,9.844969749E0,9.845855614E0
6.669919440E-1,-9.990034252E-2,-1.674975827E-2,9.864111900E0,9.864631986E0
6.694156940E-1,-9.511470050E-2,4.785645287E-3,9.852148056E0,9.852608336E0
6.718390270E-1,-1.094716340E-1,-0.000000000E0,9.861719131E0,9.862326717E0
6.742626210E-1,-1.166501045E-1,2.392822644E-3,9.849755287E0,9.850446294E0
6.766861110E-1,-1.022931710E-1,9.571290575E-3,9.833005905E0,9.833542629E0
6.791089230E-1,-1.142572835E-1,2.632104978E-2,9.856933594E0,9.857630922E0
6.815318920E-1,-1.070788130E-1,1.914258115E-2,9.859326363E0,9.859926401E0
6.839556420E-1,-9.990034252E-2,7.178467698E-3,9.842576981E0,9.843086570E0
6.863790790E-1,-1.142572835E-1,-7.178467698E-3,9.847362518E0,9.848027966E0
6.888026210E-1,-1.142572835E-1,9.571290575E-3,9.868897438E0,9.869563464E0
6.912262150E-1,-1.118644550E-1,2.871387079E-2,9.840184212E0,9.840861927E0
6.936496520E-1,-1.022931710E-1,-9.571290575E-3,9.835398674E0,9.835935267E0
6.960725690E-1,-1.046859920E-1,-2.392822644E-3,9.830613136E0,9.831170811E0
6.984957460E-1,-1.190429255E-1,-1.196411345E-2,9.847362518E0,9.848089303E0
7.009192880E-1,-9.750752151E-2,1.914258115E-2,9.859326363E0,9.859827102E0
7.033428810E-1,-1.190429255E-1,1.674975827E-2,9.835398674E0,9.836133328E0
7.057659540E-1,-9.511470050E-2,2.392822644E-3,9.842576981E0,9.843036836E0
7.081892880E-1,-1.142572835E-1,-1.196411345E-2,9.844969749E0,9.845640011E0
7.106126730E-1,-1.142572835E-1,7.178467698E-3,9.840184212E0,9.840850145E0
7.130356420E-1,-1.046859920E-1,4.785645287E-3,9.837791443E0,9.838349584E0
7.154585060E-1,-7.836493850E-2,-1.196411345E-2,9.842576981E0,9.842896211E0
7.178814230E-1,-9.032905847E-2,-0.000000000E0,9.849755287E0,9.850169468E0
7.203045480E-1,-1.142572835E-1,-4.785645287E-3,9.849755287E0,9.850419120E0
7.227280380E-1,-9.750752151E-2,-9.571290575E-3,9.830613136E0,9.831101361E0
7.251509020E-1,-1.118644550E-1,2.871387079E-2,9.837791443E0,9.838469323E0
7.275744440E-1,-1.118644550E-1,2.632104978E-2,9.835398674E0,9.836070025E0
7.299974130E-1,-1.190429255E-1,1.435693540E-2,9.842576981E0,9.843307318E0
7.324204860E-1,-1.166501045E-1,-0.000000000E0,9.835398674E0,9.836090398E0
7.348439750E-1,-1.094716340E-1,1.435693540E-2,9.847362518E0,9.847981454E0
7.372673610E-1,-9.750752151E-2,1.674975827E-2,9.823433876E0,9.823932074E0
7.396902250E-1,-9.990034252E-2,9.571290575E-3,9.833005905E0,9.833518029E0
7.421127770E-1,-1.166501045E-1,7.178467698E-3,9.840184212E0,9.840878218E0
7.445351210E-1,-9.272187948E-2,-7.178467698E-3,9.828220367E0,9.828660360E0
7.469582980E-1,-1.142572835E-1,-7.178467698E-3,9.813862801E0,9.814530520E0
7.493810590E-1,-1.118644550E-1,-2.153540403E-2,9.837791443E0,9.838450991E0
7.518043920E-1,-1.094716340E-1,9.571290575E-3,9.852148056E0,9.852760880E0
7.542281420E-1,-1.118644550E-1,-4.785645287E-3,9.849755287E0,9.850391656E0
7.566518920E-1,-1.142572835E-1,4.785645287E-3,9.849755287E0,9.850419120E0
7.590754860E-1,-1.142572835E-1,4.785645287E-3,9.835398674E0,9.836063476E0
7.614994440E-1,-1.070788130E-1,-7.178467698E-3,9.842576981E0,9.843162044E0
7.639221520E-1,-1.214357466E-1,-4.785645287E-3,9.854540825E0,9.855290174E0
7.663454860E-1,-9.750752151E-2,1.914258115E-2,9.856933594E0,9.857434455E0
