"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.304154900E-1,9.750752151E-2,-2.509472668E-1,-9.894620895E0,9.898282927E0
5.328607500E-1,8.793623000E-2,-2.605185509E-1,-9.897013664E0,9.900832398E0
5.353052290E-1,9.990034252E-2,-2.581257522E-1,-9.892228127E0,9.896099549E0
5.377489270E-1,8.793623000E-2,-2.581257522E-1,-9.894620895E0,9.898377864E0
5.401934060E-1,1.142572835E-1,-2.796611488E-1,-9.897013664E0,9.901623329E0
5.426387710E-1,1.022931710E-1,-2.844468057E-1,-9.889835358E0,9.894453865E0
5.450831980E-1,9.750752151E-2,-2.772683203E-1,-9.901799202E0,9.906160350E0
5.475268960E-1,9.032905847E-2,-2.485544533E-1,-9.899406433E0,9.902938270E0
5.499714790E-1,9.750752151E-2,-2.629113793E-1,-9.889835358E0,9.893809858E0
5.524167400E-1,1.022931710E-1,-2.413759828E-1,-9.916155815E0,9.919620578E0
5.548612190E-1,1.046859920E-1,-2.533400953E-1,-9.897013664E0,9.900809049E0
5.573049170E-1,1.094716340E-1,-2.389831543E-1,-9.906584740E0,9.910071553E0
5.597493960E-1,9.511470050E-2,-2.724826932E-1,-9.906584740E0,9.910787801E0
5.621947610E-1,8.554340899E-2,-2.772683203E-1,-9.901799202E0,9.906049810E0
5.646391880E-1,8.793623000E-2,-2.509472668E-1,-9.897013664E0,9.900585174E0
5.670829380E-1,1.046859920E-1,-2.533400953E-1,-9.906584740E0,9.910376459E0
5.695274170E-1,1.046859920E-1,-2.605185509E-1,-9.920941353E0,9.924913420E0
5.719727290E-1,1.166501045E-1,-2.533400953E-1,-9.887442589E0,9.891375506E0
5.744172080E-1,9.990034252E-2,-2.724826932E-1,-9.887442589E0,9.891700958E0
5.768609060E-1,9.272187948E-2,-2.485544533E-1,-9.877870560E0,9.881432257E0
5.793053860E-1,9.272187948E-2,-2.437688112E-1,-9.897013664E0,9.900449487E0
5.817507500E-1,7.836493850E-2,-2.557329237E-1,-9.899406433E0,9.903019142E0
5.841952290E-1,1.046859920E-1,-2.485544533E-1,-9.894620895E0,9.898295870E0
5.866389270E-1,9.750752151E-2,-2.605185509E-1,-9.897013664E0,9.900922033E0
5.890834060E-1,7.357929647E-2,-2.365903407E-1,-9.920941353E0,9.924034776E0
5.915287710E-1,9.032905847E-2,-2.413759828E-1,-9.894620895E0,9.897976782E0
5.939731980E-1,9.032905847E-2,-2.629113793E-1,-9.865906715E0,9.869822544E0
5.964168960E-1,9.032905847E-2,-2.605185509E-1,-9.885049820E0,9.888894741E0
5.988614790E-1,8.793623000E-2,-2.892324328E-1,-9.882657051E0,9.887279634E0
6.013067400E-1,8.554340899E-2,-2.605185509E-1,-9.882657051E0,9.886460336E0
6.037512190E-1,9.750752151E-2,-2.557329237E-1,-9.894620895E0,9.898405412E0
6.061949170E-1,1.070788130E-1,-2.533400953E-1,-9.892228127E0,9.896050949E0
6.086393960E-1,9.032905847E-2,-2.485544533E-1,-9.887442589E0,9.890978698E0
6.110847610E-1,9.990034252E-2,-2.581257522E-1,-9.889835358E0,9.893707717E0
6.135291880E-1,1.142572835E-1,-2.629113793E-1,-9.870692253E0,9.874854058E0
6.159728860E-1,1.022931710E-1,-2.676970363E-1,-9.889835358E0,9.893986507E0
6.184174690E-1,8.554340899E-2,-2.485544533E-1,-9.894620895E0,9.898111924E0
6.208627290E-1,9.511470050E-2,-2.461616248E-1,-9.899406433E0,9.902923310E0
6.233072080E-1,9.750752151E-2,-2.485544533E-1,-9.894620895E0,9.898222552E0
6.257509060E-1,9.032905847E-2,-2.365903407E-1,-9.889835358E0,9.893077263E0
6.281953860E-1,1.022931710E-1,-2.461616248E-1,-9.882657051E0,9.886251556E0
6.306407500E-1,1.046859920E-1,-2.629113793E-1,-9.899406433E0,9.903450372E0
6.330852290E-1,9.032905847E-2,-2.485544533E-1,-9.897013664E0,9.900546355E0
6.355289270E-1,9.750752151E-2,-2.724826932E-1,-9.892228127E0,9.896460571E0
6.379734060E-1,9.511470050E-2,-2.485544533E-1,-9.897013664E0,9.900591174E0
6.404187710E-1,7.597211748E-2,-2.341975123E-1,-9.908977509E0,9.912035891E0
6.428631980E-1,8.554340899E-2,-2.581257522E-1,-9.904191971E0,9.907924363E0
6.453068960E-1,9.511470050E-2,-2.605185509E-1,-9.870692253E0,9.874587702E0
6.477514790E-1,1.094716340E-1,-2.772683203E-1,-9.894620895E0,9.899110284E0
6.501967400E-1,8.793623000E-2,-2.581257522E-1,-9.913763046E0,9.917512764E0
6.526412190E-1,9.750752151E-2,-2.485544533E-1,-9.889835358E0,9.893438757E0
6.550849170E-1,9.272187948E-2,-2.413759828E-1,-9.901799202E0,9.905174766E0
6.575293960E-1,8.793623000E-2,-2.509472668E-1,-9.901799202E0,9.905368986E0
6.599747610E-1,9.990034252E-2,-2.605185509E-1,-9.880263329E0,9.884202215E0
6.624191880E-1,8.793623000E-2,-2.724826932E-1,-9.885049820E0,9.889195596E0
6.648629380E-1,1.118644550E-1,-2.437688112E-1,-9.892228127E0,9.895863489E0
6.673074170E-1,9.750752151E-2,-2.581257522E-1,-9.894620895E0,9.898467522E0
