"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.809004370E-1,-9.894321442E0,-6.221338734E-2,1.319043487E-1,9.895396205E0
6.833236140E-1,-9.894321442E0,-5.024927482E-2,1.247258782E-1,9.895235132E0
6.857465830E-1,-9.891928673E0,-7.178468257E-2,1.390828192E-1,9.893166831E0
6.881687180E-1,-9.899106979E0,-7.178468257E-2,1.390828192E-1,9.900344239E0
6.905922600E-1,-9.913464546E0,-6.699903309E-2,1.510469317E-1,9.914841570E0
6.930164270E-1,-9.932606697E0,-5.264209956E-2,1.247258782E-1,9.933529259E0
6.954396040E-1,-9.908679008E0,-5.024927482E-2,1.223330572E-1,9.909561547E0
6.978630410E-1,-9.887143135E0,-5.264209956E-2,1.223330572E-1,9.888040045E0
7.002863230E-1,-9.899106979E0,-7.178468257E-2,1.271187067E-1,9.900183392E0
7.027087700E-1,-9.918250084E0,-7.417750359E-2,1.510469317E-1,9.919677525E0
7.051315310E-1,-9.894321442E0,-7.178468257E-2,1.342971772E-1,9.895493195E0
7.075543430E-1,-9.903892517E0,-5.742774159E-2,1.558325738E-1,9.905284889E0
7.099775200E-1,-9.901499748E0,-5.982056633E-2,1.390828192E-1,9.902657209E0
7.124009580E-1,-9.889535904E0,-7.178468257E-2,1.319043487E-1,9.890676023E0
7.148252810E-1,-9.911071777E0,-9.092725813E-2,1.223330572E-1,9.912243788E0
7.172487700E-1,-9.906285286E0,-7.417750359E-2,1.271187067E-1,9.907378545E0
7.196722080E-1,-9.923035622E0,-8.614161611E-2,1.271187067E-1,9.924223672E0
7.220958020E-1,-9.903892517E0,-6.939185411E-2,1.223330572E-1,9.904891095E0
7.245192910E-1,-9.908679008E0,-6.460621208E-2,1.271187067E-1,9.909704982E0
7.269429370E-1,-9.882357597E0,-5.982056633E-2,1.390828192E-1,9.883517300E0
7.293666350E-1,-9.915857315E0,-6.939185411E-2,1.534397453E-1,9.917287193E0
