"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.946073120E-1,-1.229312643E-1,-1.381855011E-1,9.906884193E0
6.970523640E-1,-1.301097274E-1,-1.310070455E-1,9.885348320E0
6.994966870E-1,-1.205384433E-1,-1.333998591E-1,9.870991707E0
7.019401760E-1,-1.396810263E-1,-1.190429255E-1,9.882955551E0
7.043844990E-1,-1.157527938E-1,-1.310070455E-1,9.861420631E0
7.068296040E-1,-1.396810263E-1,-1.381855011E-1,9.892526627E0
7.092739260E-1,-1.277169138E-1,-1.504487246E-1,9.873384476E0
7.117173640E-1,-1.253240854E-1,-1.405783296E-1,9.873384476E0
7.141617390E-1,-1.205384433E-1,-1.429711580E-1,9.885348320E0
7.166068430E-1,-1.253240854E-1,-1.528415531E-1,9.870991707E0
7.190511140E-1,-1.420738399E-1,-1.333998591E-1,9.859027863E0
7.214946040E-1,-1.348953694E-1,-1.262213886E-1,9.887741089E0
7.239389260E-1,-1.109671518E-1,-1.357926875E-1,9.890133858E0
7.263840310E-1,-1.253240854E-1,-1.262213886E-1,9.878170013E0
7.288283540E-1,-1.205384433E-1,-1.453639716E-1,9.868598938E0
7.312717910E-1,-1.157527938E-1,-1.405783296E-1,9.897313118E0
7.337161660E-1,-1.133599728E-1,-1.214357466E-1,9.880562782E0
7.361612700E-1,-1.205384433E-1,-1.381855011E-1,9.868598938E0
7.386055930E-1,-1.301097274E-1,-1.310070455E-1,9.880562782E0
7.410490310E-1,-1.277169138E-1,-1.142572835E-1,9.890133858E0
7.434933540E-1,-1.492523104E-1,-1.357926875E-1,9.885348320E0
7.459385100E-1,-1.348953694E-1,-1.480558962E-1,9.878170013E0
7.483827810E-1,-1.372881979E-1,-1.528415531E-1,9.866206169E0
7.508262180E-1,-1.468594968E-1,-1.453639716E-1,9.863813400E0
7.532705930E-1,-1.348953694E-1,-1.286142170E-1,9.887741089E0
7.557156970E-1,-1.372881979E-1,-1.333998591E-1,9.875777245E0
7.581600200E-1,-1.133599728E-1,-1.333998591E-1,9.882955551E0
7.606034580E-1,-1.325025558E-1,-1.552343667E-1,9.885348320E0
7.630478330E-1,-1.396810263E-1,-1.453639716E-1,9.890133858E0
7.654929370E-1,-1.372881979E-1,-1.453639716E-1,9.902098656E0
7.679372080E-1,-1.229312643E-1,-1.190429255E-1,9.868598938E0
7.703806970E-1,-1.133599728E-1,-1.286142170E-1,9.880562782E0
7.728250200E-1,-1.277169138E-1,-1.357926875E-1,9.906884193E0
7.752701240E-1,-1.205384433E-1,-1.429711580E-1,9.866206169E0
7.777144470E-1,-1.301097274E-1,-1.070788130E-1,9.870991707E0
7.801578850E-1,-1.420738399E-1,-1.310070455E-1,9.878170013E0
7.826022600E-1,-1.133599728E-1,-1.405783296E-1,9.882955551E0
7.850473640E-1,-1.301097274E-1,-1.381855011E-1,9.885348320E0
7.874916870E-1,-1.372881979E-1,-1.453639716E-1,9.880562782E0
7.899351240E-1,-1.301097274E-1,-1.504487246E-1,9.885348320E0
7.923794990E-1,-1.444666684E-1,-1.214357466E-1,9.904491425E0
7.948246040E-1,-1.205384433E-1,-1.480558962E-1,9.882955551E0
7.972688740E-1,-1.372881979E-1,-1.286142170E-1,9.859027863E0
7.997123640E-1,-1.444666684E-1,-1.286142170E-1,9.873384476E0
8.021566870E-1,-1.372881979E-1,-1.576271951E-1,9.863813400E0
8.046017910E-1,-1.325025558E-1,-1.453639716E-1,9.902098656E0
8.070461140E-1,-1.181456149E-1,-1.381855011E-1,9.875777245E0
8.094895510E-1,-1.348953694E-1,-1.262213886E-1,9.882955551E0
8.119339260E-1,-1.301097274E-1,-1.310070455E-1,9.882955551E0
8.143790310E-1,-1.516451389E-1,-1.262213886E-1,9.890133858E0
8.168233010E-1,-1.420738399E-1,-1.453639716E-1,9.885348320E0
8.192667910E-1,-1.468594968E-1,-1.405783296E-1,9.902098656E0
8.217111140E-1,-1.109671518E-1,-1.381855011E-1,9.909276962E0
8.241562180E-1,-1.229312643E-1,-1.453639716E-1,9.878170013E0
8.266005410E-1,-1.253240854E-1,-1.405783296E-1,9.878170013E0
8.290439790E-1,-1.444666684E-1,-1.429711580E-1,9.854242325E0
8.314883540E-1,-1.205384433E-1,-1.552343667E-1,9.882955551E0
8.339334580E-1,-1.109671518E-1,-1.504487246E-1,9.882955551E0
8.363777810E-1,-1.325025558E-1,-1.429711580E-1,9.875777245E0
8.388212180E-1,-1.157527938E-1,-1.624128371E-1,9.859027863E0
8.412655930E-1,-1.205384433E-1,-1.333998591E-1,9.873384476E0
8.437106970E-1,-1.516451389E-1,-1.286142170E-1,9.868598938E0
8.461549680E-1,-1.372881979E-1,-1.429711580E-1,9.878170013E0
8.485984580E-1,-1.468594968E-1,-1.429711580E-1,9.873384476E0
8.510427810E-1,-1.396810263E-1,-1.381855011E-1,9.882955551E0
8.534878850E-1,-1.301097274E-1,-1.357926875E-1,9.892526627E0
8.559322080E-1,-1.205384433E-1,-1.381855011E-1,9.868598938E0
8.583756450E-1,-1.492523104E-1,-1.381855011E-1,9.861420631E0
8.608200200E-1,-1.540379524E-1,-1.286142170E-1,9.875777245E0
8.632651240E-1,-1.253240854E-1,-1.238285750E-1,9.856635094E0
8.657093950E-1,-1.325025558E-1,-1.190429255E-1,9.892526627E0
8.681528850E-1,-1.301097274E-1,-1.381855011E-1,9.866206169E0
8.705972080E-1,-1.277169138E-1,-1.262213886E-1,9.875777245E0
8.730423120E-1,-1.277169138E-1,-1.381855011E-1,9.894919395E0
8.754866350E-1,-1.396810263E-1,-1.166501045E-1,9.885348320E0
8.779300720E-1,-1.205384433E-1,-1.381855011E-1,9.868598938E0
8.803744470E-1,-1.301097274E-1,-1.357926875E-1,9.875777245E0
8.828195510E-1,-1.205384433E-1,-1.381855011E-1,9.887741089E0
8.852638740E-1,-1.325025558E-1,-1.381855011E-1,9.863813400E0
8.877073120E-1,-1.133599728E-1,-1.480558962E-1,9.866206169E0
8.901516870E-1,-1.277169138E-1,-1.238285750E-1,9.894919395E0
8.925967910E-1,-1.301097274E-1,-1.238285750E-1,9.892526627E0
8.950410620E-1,-1.325025558E-1,-1.333998591E-1,9.880562782E0
